4298	6343	7247	6343	5855	6031	7361	5855	18092	3291	7526	6107	1336	4295	6238	17470	8133	5855	7526	5855	8575	5857	13355	8575	7556	4359	5855	3303	10308	5855	8829	1336	6371	6578	6578	6578	6578	6578	18380	18675	5855	6107	6578	6578	7263	6107	14495	4092	1840	3473	1839	0	2014	6548	1595	2069	2269	3473	2014	1840	1840	1336	1839	2014	2014	1839	8221	1840	1840	2128	1840	3745	7991	14574	2014	10115	7991	1839	1840	2069	2269	2069	2014	3473	1840	7991	2069	3473	2014	2014	1840	1840	1840	14574	3745	5855	7827	7827	7827	7827	7827	7781	7827	7827	7827	7827	7708	7827	7827	16833	4298	7536	5346	4566	7827	11401	4298	4298	3782	7536	6268	6238	4884	6228	7708	16841	6268	7827	6135	5344	1840	7827	4092	4298	1840	6013	4298	2090	2368	16841	7827	4772	4298	4884	10839	12523	4466	4466	13695	13695	6558	10839	2511	4923	2511	4579	10839	10425	2511	10839	4579	2511	19249	19249	4422	8303	7954	7954	8305	3945	1336	11178	11593	6309	5979	23582	12158	3143	10578	6249	6249	14538	6237	4375	9287	7954	6810	2173	21574	6624	12805	3094	4375	3094	3064	7954	3966	7954	7954	1840	21574	3151	13691	5855	13444	7849	12805	4198	3856	3966	11296
5805	5119	5923	5119	4425	4489	5951	4425	18140	4829	5942	4679	2944	3117	4689	17602	6289	4425	5942	4425	6759	7282	13328	6759	5924	6071	4425	2772	12027	4425	7100	2944	4740	5138	5138	5138	5138	5138	19862	18638	4425	4679	5138	5138	5899	4679	14757	3150	272	2732	782	2014	0	8506	1040	658	1100	2732	0	272	272	2944	782	0	0	782	10141	272	272	1305	272	5439	6894	14631	0	11582	6894	782	272	658	1100	658	0	2732	272	6894	658	2732	0	0	272	272	272	14631	5439	4425	8354	8354	8354	8354	8354	8319	8354	8354	8354	8354	8261	8354	8354	17866	5805	8135	3851	5891	8354	10367	5805	5805	5152	8135	7552	4689	3455	7578	8261	16300	7552	8354	7475	4886	272	8354	3150	5805	272	7449	5805	2155	480	16300	8354	4271	5805	3455	12851	11504	6267	6267	13153	13153	6185	12851	4174	4543	4174	6388	12851	11995	4174	12851	6388	4174	18939	18939	6128	10147	9965	9965	10319	5516	2944	9469	12153	8252	7888	23638	11529	4769	12555	7935	7935	14541	8190	6090	11294	9965	8783	3790	21816	8575	13060	4746	6090	4746	4589	9965	5505	9965	9965	272	21816	4797	14137	4425	14739	6443	13060	5272	5435	5505	13086
6143	12465	13409	12465	12178	12424	13599	12178	20982	4297	13906	12415	5644	10558	12629	20172	14666	12178	13906	12178	15094	6863	16805	15094	13973	3042	12178	9285	7845	12178	15295	5644	12811	12874	12874	12874	12874	12874	16147	21759	12178	12415	12874	12874	13463	12415	17088	10217	8286	9568	8375	6548	8506	0	7738	8615	8770	9568	8506	8286	8286	5644	8375	8506	8506	8375	1758	8286	8286	8035	8286	3523	13861	17703	8506	9155	13861	8375	8286	8615	8770	8615	8506	9568	8286	13861	8615	9568	8506	8506	8286	8286	8286	17703	3523	12178	10820	10820	10820	10820	10820	10756	10820	10820	10820	10820	10667	10820	10820	16682	6143	10427	11735	6812	10820	16983	6143	6143	6529	10427	7589	12629	11257	7320	10667	21232	7589	10820	7316	10761	8286	10820	10217	6143	8286	6877	6143	8098	8904	21232	10820	10362	6143	11257	4698	18028	4807	4807	18262	18262	11618	4698	4560	10338	4560	4751	4698	5440	4560	4698	4751	4560	22992	22992	3028	5533	2773	2773	2729	3811	5644	17607	13703	333	878	26177	17002	4160	5637	2514	2514	17808	324	3020	3895	2773	356	4927	23722	146	15597	4126	3020	4126	4475	2773	3904	2773	2773	8286	23722	4101	15847	12178	12620	14063	15597	7412	3831	3904	5200
5830	6148	6961	6148	5465	5527	6991	5465	18917	3868	6974	5719	2096	4125	5727	18349	7248	5465	6974	5465	7730	7370	14121	7730	6949	5151	5465	3608	11901	5465	8101	2096	5769	6178	6178	6178	6178	6178	19933	19443	5465	5719	6178	6178	6938	5719	15451	4112	768	3630	1565	1595	1040	7738	0	1587	2013	3630	1040	768	768	2096	1565	1040	1040	1565	9319	768	768	564	768	4521	7914	15398	1040	11656	7914	1565	768	1587	2013	1587	1040	3630	768	7914	1587	3630	1040	1040	768	768	768	15398	4521	5465	8917	8917	8917	8917	8917	8877	8917	8917	8917	8917	8812	8917	8917	18216	5830	8665	4891	6031	8917	11386	5830	5830	5256	8665	7730	5727	4493	7716	8812	17241	7730	8917	7618	5756	768	8917	4112	5830	768	7531	5830	2719	1519	17241	8917	5143	5830	4493	12206	12523	6061	6061	14089	14089	7047	12206	3274	5385	3274	6174	12206	11000	3274	12206	6174	3274	19825	19825	5205	9894	9402	9402	9720	4553	2096	10469	12720	7466	7068	24417	12481	3838	12099	6988	6988	15326	7417	5171	10746	9402	8033	2887	22528	7795	13752	3825	5171	3825	3629	9402	4534	9402	9402	768	22528	3872	14757	5465	14931	7484	13752	5543	4477	4534	12165
5416	4584	5424	4584	3953	4066	5482	3953	17482	5164	5548	4208	3212	2544	4271	16944	6065	3953	5548	3953	6512	6846	12670	6512	5555	6346	3953	2114	11680	3953	6791	3212	4364	4676	4676	4676	4676	4676	19402	17980	3953	4208	4676	4676	5413	4208	14104	2528	867	2081	274	2069	658	8615	1587	0	444	2081	658	867	867	3212	274	658	658	274	10291	867	867	1942	867	5719	6337	13973	658	11134	6337	274	867	0	444	0	658	2081	867	6337	0	2081	658	658	867	867	867	13973	5719	3953	7729	7729	7729	7729	7729	7696	7729	7729	7729	7729	7639	7729	7729	17294	5416	7519	3400	5442	7729	9806	5416	5416	4730	7519	7071	4271	2971	7116	7639	15671	7071	7729	7010	4232	867	7729	2528	5416	867	7016	5416	1587	486	15671	7729	3617	5416	2971	12840	10943	6002	6002	12522	12522	5531	12840	4453	3886	4453	6126	12840	12349	4453	12840	6126	4453	18292	18292	6407	9880	9902	9902	10280	5846	3212	9151	11523	8379	8047	22980	10904	5071	12406	8230	8230	13882	8305	6364	11215	9902	8874	4080	21161	8693	12407	5037	6364	5037	4925	9902	5847	9902	9902	867	21161	5091	13495	3953	14231	5975	12407	4767	5762	5847	13334
5235	4207	5069	4207	3624	3772	5148	3624	17041	5467	5264	3878	3496	2151	3979	16506	5896	3624	5264	3624	6324	6620	12228	6324	5289	6610	3624	1674	11512	3624	6560	3496	4102	4349	4349	4349	4349	4349	19141	17537	3624	3878	4349	4349	5067	3878	13673	2099	1310	1636	482	2269	1100	8770	2013	444	0	1636	1100	1310	1310	3496	482	1100	1100	482	10467	1310	1310	2385	1310	5987	5942	13533	1100	10889	5942	482	1310	444	0	444	1100	1636	1310	5942	444	1636	1100	1100	1310	1310	1310	13533	5987	3624	7333	7333	7333	7333	7333	7301	7333	7333	7333	7333	7246	7333	7333	16944	5235	7132	3092	5212	7333	9406	5235	5235	4527	7132	6807	3979	2643	6867	7246	15233	6807	7333	6760	3787	1310	7333	2099	5235	1310	6791	5235	1298	830	15233	7333	3173	5235	2643	12907	10541	5914	5914	12083	12083	5086	12907	4730	3443	4730	6039	12907	12646	4730	12907	6039	4730	17848	17848	6672	9774	9941	9941	10335	6143	3496	8908	11120	8545	8235	22538	10469	5356	12380	8499	8499	13441	8465	6627	11239	9941	9017	4366	20727	8854	11978	5316	6627	5316	5230	9941	6150	9941	9941	1310	20727	5372	13078	3624	13935	5640	11978	4493	6057	6150	13566
4952	2925	3859	2925	2640	2946	4032	2640	15435	6764	4378	2865	4803	1040	3141	14917	5462	2640	4378	2640	5797	6082	10617	5797	4479	7778	2640	343	11107	2640	5846	4803	3391	3314	3314	3314	3314	3314	18314	15917	2640	2865	3314	3314	3902	2865	12126	651	2947	0	2064	3473	2732	9568	3630	2081	1636	0	2732	2947	2947	4803	2064	2732	2732	2064	11313	2947	2947	4022	2947	7181	4519	11934	2732	10179	4519	2064	2947	2081	1636	2081	2732	0	2947	4519	2081	0	2732	2732	2947	2947	2947	11934	7181	2640	5983	5983	5983	5983	5983	5960	5983	5983	5983	5983	5916	5983	5983	15753	4952	5835	2289	4721	5983	7934	4952	4952	4204	5835	6098	3141	1821	6224	5916	13612	6098	5983	6115	2154	2947	5983	651	4952	2947	6250	4952	1485	2385	13612	5983	1541	4952	1821	13359	9060	5953	5953	10460	10460	3454	13359	5976	1830	5976	6078	13359	13860	5976	13359	6078	5976	16211	16211	7843	9638	10327	10327	10770	7412	4803	8085	9710	9384	9148	20928	8858	6608	12505	9656	9656	11832	9284	7792	11557	10327	9771	5646	19157	9669	10437	6553	7792	6553	6538	10327	7436	10327	10327	2947	19157	6612	11600	2640	12987	4501	10437	3852	7322	7436	14570
5805	5119	5923	5119	4425	4489	5951	4425	18140	4829	5942	4679	2944	3117	4689	17602	6289	4425	5942	4425	6759	7282	13328	6759	5924	6071	4425	2772	12027	4425	7100	2944	4740	5138	5138	5138	5138	5138	19862	18638	4425	4679	5138	5138	5899	4679	14757	3150	272	2732	782	2014	0	8506	1040	658	1100	2732	0	272	272	2944	782	0	0	782	10141	272	272	1305	272	5439	6894	14631	0	11582	6894	782	272	658	1100	658	0	2732	272	6894	658	2732	0	0	272	272	272	14631	5439	4425	8354	8354	8354	8354	8354	8319	8354	8354	8354	8354	8261	8354	8354	17866	5805	8135	3851	5891	8354	10367	5805	5805	5152	8135	7552	4689	3455	7578	8261	16300	7552	8354	7475	4886	272	8354	3150	5805	272	7449	5805	2155	480	16300	8354	4271	5805	3455	12851	11504	6267	6267	13153	13153	6185	12851	4174	4543	4174	6388	12851	11995	4174	12851	6388	4174	18939	18939	6128	10147	9965	9965	10319	5516	2944	9469	12153	8252	7888	23638	11529	4769	12555	7935	7935	14541	8190	6090	11294	9965	8783	3790	21816	8575	13060	4746	6090	4746	4589	9965	5505	9965	9965	272	21816	4797	14137	4425	14739	6443	13060	5272	5435	5505	13086
5773	5385	6194	5385	4697	4762	6223	4697	18327	4567	6215	4951	2698	3374	4962	17780	6546	4697	6215	4697	7019	7271	13519	7019	6195	5817	4697	2966	11965	4697	7367	2698	5012	5410	5410	5410	5410	5410	19855	18833	4697	4951	5410	5410	6170	4951	14919	3389	0	2947	925	1840	272	8286	768	867	1310	2947	272	0	0	2698	925	272	272	925	9910	0	0	1075	0	5186	7156	14814	272	11572	7156	925	0	867	1310	867	272	2947	0	7156	867	2947	272	272	0	0	0	14814	5186	4697	8475	8475	8475	8475	8475	8439	8475	8475	8475	8475	8378	8475	8475	17933	5773	8246	4123	5890	8475	10629	5773	5773	5138	8246	7565	4962	3725	7580	8378	16536	7565	8475	7478	5096	0	8475	3389	5773	0	7436	5773	2253	753	16536	8475	4481	5773	3725	12661	11766	6177	6177	13388	13388	6394	12661	3922	4744	3922	6296	12661	11728	3922	12661	6296	3922	19159	19159	5874	10051	9793	9793	10139	5253	2698	9735	12278	8028	7656	23826	11768	4512	12410	7677	7677	14729	7968	5836	11127	9793	8567	3537	21985	8352	13221	4491	5836	4491	4327	9793	5242	9793	9793	0	21985	4541	14278	4697	14762	6716	13221	5304	5174	5242	12834
5773	5385	6194	5385	4697	4762	6223	4697	18327	4567	6215	4951	2698	3374	4962	17780	6546	4697	6215	4697	7019	7271	13519	7019	6195	5817	4697	2966	11965	4697	7367	2698	5012	5410	5410	5410	5410	5410	19855	18833	4697	4951	5410	5410	6170	4951	14919	3389	0	2947	925	1840	272	8286	768	867	1310	2947	272	0	0	2698	925	272	272	925	9910	0	0	1075	0	5186	7156	14814	272	11572	7156	925	0	867	1310	867	272	2947	0	7156	867	2947	272	272	0	0	0	14814	5186	4697	8475	8475	8475	8475	8475	8439	8475	8475	8475	8475	8378	8475	8475	17933	5773	8246	4123	5890	8475	10629	5773	5773	5138	8246	7565	4962	3725	7580	8378	16536	7565	8475	7478	5096	0	8475	3389	5773	0	7436	5773	2253	753	16536	8475	4481	5773	3725	12661	11766	6177	6177	13388	13388	6394	12661	3922	4744	3922	6296	12661	11728	3922	12661	6296	3922	19159	19159	5874	10051	9793	9793	10139	5253	2698	9735	12278	8028	7656	23826	11768	4512	12410	7677	7677	14729	7968	5836	11127	9793	8567	3537	21985	8352	13221	4491	5836	4491	4327	9793	5242	9793	9793	0	21985	4541	14278	4697	14762	6716	13221	5304	5174	5242	12834
4883	7650	8541	7650	7119	7265	8638	7119	19263	1976	8754	7373	0	5592	7471	18615	9227	7119	8754	7119	9690	6435	14563	9690	8766	3138	7119	4639	10452	7119	9998	0	7575	7843	7843	7843	7843	7843	18728	19870	7119	7373	7843	7843	8549	7373	15607	5414	2698	4803	3028	1336	2944	5644	2096	3212	3496	4803	2944	2698	2698	0	3028	2944	2944	3028	7227	2698	2698	2413	2698	2509	9318	15753	2944	10548	9318	3028	2698	3212	3496	3212	2944	4803	2698	9318	3212	4803	2944	2944	2698	2698	2698	15753	2509	7119	8895	8895	8895	8895	8895	8845	8895	8895	8895	8895	8767	8895	8895	17547	4883	8579	6588	5292	8895	12735	4883	4883	4528	8579	6950	7471	6139	6858	8767	18147	6950	8895	6776	6671	2698	8895	5414	4883	2698	6574	4883	3423	3388	18147	8895	6104	4883	6139	10152	13858	4666	4666	15005	15005	7869	10152	1242	6247	1242	4758	10152	9149	1242	10152	4758	1242	20511	20511	3198	8286	7422	7422	7707	2647	0	12361	12602	5370	4975	24739	13480	1861	10206	5018	5018	15733	5321	3157	8771	7422	5942	870	22670	5699	13927	1825	3157	1825	1743	7422	2657	7422	7422	2698	22670	1879	14734	7119	13989	9128	13927	5117	2560	2657	10146
5154	4690	5551	4690	4100	4236	5625	4100	17405	4994	5725	4355	3028	2633	4443	16855	6295	4100	5725	4100	6735	6594	12598	6735	5742	6152	4100	2053	11414	4100	6996	3028	4552	4824	4824	4824	4824	4824	19157	17915	4100	4355	4824	4824	5548	4355	13994	2565	925	2064	0	1839	782	8375	1565	274	482	2064	782	925	925	3028	0	782	782	0	10058	925	925	1984	925	5527	6422	13891	782	10886	6422	0	925	274	482	274	782	2064	925	6422	274	2064	782	782	925	925	925	13891	5527	4100	7572	7572	7572	7572	7572	7537	7572	7572	7572	7572	7478	7572	7572	17095	5154	7352	3561	5192	7572	9885	5154	5154	4473	7352	6831	4443	3118	6870	7478	15676	6831	7572	6765	4196	925	7572	2565	5154	925	6763	5154	1379	742	15676	7572	3582	5154	3118	12578	11020	5729	5729	12524	12524	5490	12578	4266	3833	4266	5852	12578	12176	4266	12578	5852	4266	18265	18265	6214	9607	9635	9635	10016	5672	3028	9351	11372	8142	7818	22904	10919	4889	12132	8039	8039	13808	8067	6170	10946	9635	8630	3899	21060	8455	12297	4852	6170	4852	4757	9635	5677	9635	9635	925	21060	4907	13361	4100	14001	6118	12297	4534	5587	5677	13125
5805	5119	5923	5119	4425	4489	5951	4425	18140	4829	5942	4679	2944	3117	4689	17602	6289	4425	5942	4425	6759	7282	13328	6759	5924	6071	4425	2772	12027	4425	7100	2944	4740	5138	5138	5138	5138	5138	19862	18638	4425	4679	5138	5138	5899	4679	14757	3150	272	2732	782	2014	0	8506	1040	658	1100	2732	0	272	272	2944	782	0	0	782	10141	272	272	1305	272	5439	6894	14631	0	11582	6894	782	272	658	1100	658	0	2732	272	6894	658	2732	0	0	272	272	272	14631	5439	4425	8354	8354	8354	8354	8354	8319	8354	8354	8354	8354	8261	8354	8354	17866	5805	8135	3851	5891	8354	10367	5805	5805	5152	8135	7552	4689	3455	7578	8261	16300	7552	8354	7475	4886	272	8354	3150	5805	272	7449	5805	2155	480	16300	8354	4271	5805	3455	12851	11504	6267	6267	13153	13153	6185	12851	4174	4543	4174	6388	12851	11995	4174	12851	6388	4174	18939	18939	6128	10147	9965	9965	10319	5516	2944	9469	12153	8252	7888	23638	11529	4769	12555	7935	7935	14541	8190	6090	11294	9965	8783	3790	21816	8575	13060	4746	6090	4746	4589	9965	5505	9965	9965	272	21816	4797	14137	4425	14739	6443	13060	5272	5435	5505	13086
5805	5119	5923	5119	4425	4489	5951	4425	18140	4829	5942	4679	2944	3117	4689	17602	6289	4425	5942	4425	6759	7282	13328	6759	5924	6071	4425	2772	12027	4425	7100	2944	4740	5138	5138	5138	5138	5138	19862	18638	4425	4679	5138	5138	5899	4679	14757	3150	272	2732	782	2014	0	8506	1040	658	1100	2732	0	272	272	2944	782	0	0	782	10141	272	272	1305	272	5439	6894	14631	0	11582	6894	782	272	658	1100	658	0	2732	272	6894	658	2732	0	0	272	272	272	14631	5439	4425	8354	8354	8354	8354	8354	8319	8354	8354	8354	8354	8261	8354	8354	17866	5805	8135	3851	5891	8354	10367	5805	5805	5152	8135	7552	4689	3455	7578	8261	16300	7552	8354	7475	4886	272	8354	3150	5805	272	7449	5805	2155	480	16300	8354	4271	5805	3455	12851	11504	6267	6267	13153	13153	6185	12851	4174	4543	4174	6388	12851	11995	4174	12851	6388	4174	18939	18939	6128	10147	9965	9965	10319	5516	2944	9469	12153	8252	7888	23638	11529	4769	12555	7935	7935	14541	8190	6090	11294	9965	8783	3790	21816	8575	13060	4746	6090	4746	4589	9965	5505	9965	9965	272	21816	4797	14137	4425	14739	6443	13060	5272	5435	5505	13086
5154	4690	5551	4690	4100	4236	5625	4100	17405	4994	5725	4355	3028	2633	4443	16855	6295	4100	5725	4100	6735	6594	12598	6735	5742	6152	4100	2053	11414	4100	6996	3028	4552	4824	4824	4824	4824	4824	19157	17915	4100	4355	4824	4824	5548	4355	13994	2565	925	2064	0	1839	782	8375	1565	274	482	2064	782	925	925	3028	0	782	782	0	10058	925	925	1984	925	5527	6422	13891	782	10886	6422	0	925	274	482	274	782	2064	925	6422	274	2064	782	782	925	925	925	13891	5527	4100	7572	7572	7572	7572	7572	7537	7572	7572	7572	7572	7478	7572	7572	17095	5154	7352	3561	5192	7572	9885	5154	5154	4473	7352	6831	4443	3118	6870	7478	15676	6831	7572	6765	4196	925	7572	2565	5154	925	6763	5154	1379	742	15676	7572	3582	5154	3118	12578	11020	5729	5729	12524	12524	5490	12578	4266	3833	4266	5852	12578	12176	4266	12578	5852	4266	18265	18265	6214	9607	9635	9635	10016	5672	3028	9351	11372	8142	7818	22904	10919	4889	12132	8039	8039	13808	8067	6170	10946	9635	8630	3899	21060	8455	12297	4852	6170	4852	4757	9635	5677	9635	9635	925	21060	4907	13361	4100	14001	6118	12297	4534	5587	5677	13125
7824	14216	15159	14216	13914	14152	15345	13914	22440	5656	15638	14153	7227	12296	14357	21607	16354	13914	15638	13914	16791	8411	18376	16791	15699	4319	13914	11034	8583	13914	17011	7227	14531	14614	14614	14614	14614	14614	16567	23240	13914	14153	14614	14614	15211	14153	18539	11963	9910	11313	10058	8221	10141	1758	9319	10291	10467	11313	10141	9910	9910	7227	10058	10141	10141	10058	0	9910	9910	9570	9910	4899	15619	19224	10141	10193	15619	10058	9910	10291	10467	10291	10141	11313	9910	15619	10291	11313	10141	10141	9910	9910	9910	19224	4899	13914	12427	12427	12427	12427	12427	12363	12427	12427	12427	12427	12274	12427	12427	17629	7824	12033	13462	8487	12427	18735	7824	7824	8249	12033	9129	14357	12985	8848	12274	22884	9129	12427	8856	12518	9910	12427	11963	7824	9910	8406	7824	9838	10556	22884	12427	12120	7824	12985	3858	19776	6463	6463	19944	19944	13363	3858	6067	12096	6067	6395	3858	4229	6067	3858	6395	6067	24558	24558	4284	6444	3274	3274	2942	5064	7227	19334	15137	1930	2253	27552	18713	5580	5601	3013	3013	19347	2028	4296	3883	3274	1632	6449	25036	1646	17097	5567	4296	5567	5865	3274	5136	3274	3274	9910	25036	5531	17249	13914	13524	15811	17097	9127	5108	5136	3499
5773	5385	6194	5385	4697	4762	6223	4697	18327	4567	6215	4951	2698	3374	4962	17780	6546	4697	6215	4697	7019	7271	13519	7019	6195	5817	4697	2966	11965	4697	7367	2698	5012	5410	5410	5410	5410	5410	19855	18833	4697	4951	5410	5410	6170	4951	14919	3389	0	2947	925	1840	272	8286	768	867	1310	2947	272	0	0	2698	925	272	272	925	9910	0	0	1075	0	5186	7156	14814	272	11572	7156	925	0	867	1310	867	272	2947	0	7156	867	2947	272	272	0	0	0	14814	5186	4697	8475	8475	8475	8475	8475	8439	8475	8475	8475	8475	8378	8475	8475	17933	5773	8246	4123	5890	8475	10629	5773	5773	5138	8246	7565	4962	3725	7580	8378	16536	7565	8475	7478	5096	0	8475	3389	5773	0	7436	5773	2253	753	16536	8475	4481	5773	3725	12661	11766	6177	6177	13388	13388	6394	12661	3922	4744	3922	6296	12661	11728	3922	12661	6296	3922	19159	19159	5874	10051	9793	9793	10139	5253	2698	9735	12278	8028	7656	23826	11768	4512	12410	7677	7677	14729	7968	5836	11127	9793	8567	3537	21985	8352	13221	4491	5836	4491	4327	9793	5242	9793	9793	0	21985	4541	14278	4697	14762	6716	13221	5304	5174	5242	12834
5773	5385	6194	5385	4697	4762	6223	4697	18327	4567	6215	4951	2698	3374	4962	17780	6546	4697	6215	4697	7019	7271	13519	7019	6195	5817	4697	2966	11965	4697	7367	2698	5012	5410	5410	5410	5410	5410	19855	18833	4697	4951	5410	5410	6170	4951	14919	3389	0	2947	925	1840	272	8286	768	867	1310	2947	272	0	0	2698	925	272	272	925	9910	0	0	1075	0	5186	7156	14814	272	11572	7156	925	0	867	1310	867	272	2947	0	7156	867	2947	272	272	0	0	0	14814	5186	4697	8475	8475	8475	8475	8475	8439	8475	8475	8475	8475	8378	8475	8475	17933	5773	8246	4123	5890	8475	10629	5773	5773	5138	8246	7565	4962	3725	7580	8378	16536	7565	8475	7478	5096	0	8475	3389	5773	0	7436	5773	2253	753	16536	8475	4481	5773	3725	12661	11766	6177	6177	13388	13388	6394	12661	3922	4744	3922	6296	12661	11728	3922	12661	6296	3922	19159	19159	5874	10051	9793	9793	10139	5253	2698	9735	12278	8028	7656	23826	11768	4512	12410	7677	7677	14729	7968	5836	11127	9793	8567	3537	21985	8352	13221	4491	5836	4491	4327	9793	5242	9793	9793	0	21985	4541	14278	4697	14762	6716	13221	5304	5174	5242	12834
6389	6387	7161	6387	5649	5669	7161	5649	19386	4008	7077	5900	2413	4413	5862	18830	7209	5649	7077	5649	7704	7932	14581	7704	7030	5329	5649	4035	12435	5649	8123	2413	5868	6348	6348	6348	6348	6348	20490	19898	5649	5900	6348	6348	7125	5900	15951	4455	1075	4022	1984	2128	1305	8035	564	1942	2385	4022	1305	1075	1075	2413	1984	1305	1305	1984	9570	1075	1075	0	1075	4709	8173	15870	1305	12215	8173	1984	1075	1942	2385	1942	1305	4022	1075	8173	1942	4022	1305	1305	1075	1075	1075	15870	4709	5649	9448	9448	9448	9448	9448	9409	9448	9448	9448	9448	9345	9448	9448	18778	6389	9202	5064	6596	9448	11644	6389	6389	5820	9202	8295	5862	4698	8280	9345	17605	8295	9448	8182	6170	1075	9448	4455	6389	1075	8093	6389	3230	1740	17605	9448	5555	6389	4698	12566	12782	6590	6590	14458	14458	7467	12566	3502	5815	3502	6700	12566	11041	3502	12566	6700	3502	20234	20234	5378	10404	9809	9809	10110	4681	2413	10483	13252	7752	7330	24886	12834	4018	12544	7120	7120	15790	7712	5350	11157	9809	8341	3121	23023	8084	14252	4019	5350	4019	3775	9809	4649	9809	9809	1075	23023	4060	15278	5649	15496	7650	14252	6105	4611	4649	12312
5773	5385	6194	5385	4697	4762	6223	4697	18327	4567	6215	4951	2698	3374	4962	17780	6546	4697	6215	4697	7019	7271	13519	7019	6195	5817	4697	2966	11965	4697	7367	2698	5012	5410	5410	5410	5410	5410	19855	18833	4697	4951	5410	5410	6170	4951	14919	3389	0	2947	925	1840	272	8286	768	867	1310	2947	272	0	0	2698	925	272	272	925	9910	0	0	1075	0	5186	7156	14814	272	11572	7156	925	0	867	1310	867	272	2947	0	7156	867	2947	272	272	0	0	0	14814	5186	4697	8475	8475	8475	8475	8475	8439	8475	8475	8475	8475	8378	8475	8475	17933	5773	8246	4123	5890	8475	10629	5773	5773	5138	8246	7565	4962	3725	7580	8378	16536	7565	8475	7478	5096	0	8475	3389	5773	0	7436	5773	2253	753	16536	8475	4481	5773	3725	12661	11766	6177	6177	13388	13388	6394	12661	3922	4744	3922	6296	12661	11728	3922	12661	6296	3922	19159	19159	5874	10051	9793	9793	10139	5253	2698	9735	12278	8028	7656	23826	11768	4512	12410	7677	7677	14729	7968	5836	11127	9793	8567	3537	21985	8352	13221	4491	5836	4491	4327	9793	5242	9793	9793	0	21985	4541	14278	4697	14762	6716	13221	5304	5174	5242	12834
5705	10081	10990	10081	9598	9760	11106	9598	20789	774	11252	9850	2509	8039	9967	20074	11729	9598	11252	9598	12196	7051	16235	12196	11269	631	9598	6975	9978	9598	12507	2509	10080	10321	10321	10321	10321	10321	18435	21465	9598	9850	10321	10321	11008	9850	17003	7816	5186	7181	5527	3745	5439	3523	4521	5719	5987	7181	5439	5186	5186	2509	5527	5439	5439	5527	4899	5186	5186	4709	5186	0	11694	17330	5439	10619	11694	5527	5186	5719	5987	5719	5439	7181	5186	11694	5719	7181	5439	5439	5186	5186	5186	17330	0	9598	10319	10319	10319	10319	10319	10261	10319	10319	10319	10319	10176	10319	10319	18009	5705	9959	9079	6298	10319	15057	5705	5705	5672	9959	7709	9967	8623	7529	10176	20149	7709	10319	7475	8867	5186	10319	7816	5705	5186	7146	5705	5727	5892	20149	10319	8345	5705	8623	8215	16166	4869	4869	17041	17041	9973	8215	1267	8433	1267	4904	8215	6682	1267	8215	4904	1267	22323	22323	689	7632	5865	5865	6015	504	2509	14870	13796	3205	2715	26197	15589	690	8801	2512	2512	17357	3204	650	7168	5865	3865	1649	23967	3537	15372	696	650	696	967	5865	613	5865	5865	5186	23967	650	15973	9598	14172	11594	15372	6476	450	613	7648
8354	1796	1307	1796	2666	2862	1604	2666	12717	11283	2412	2457	9318	3793	2755	12428	4176	2666	2412	2666	4066	8850	8105	4066	2682	12284	2666	4720	13596	2666	3501	9318	3012	2151	2151	2151	2151	2151	19338	12982	2666	2457	2151	2151	1455	2457	10201	3904	7156	4519	6422	7991	6894	13861	7914	6337	5942	4519	6894	7156	7156	9318	6422	6894	6894	6422	15619	7156	7156	8173	7156	11694	0	9493	6894	12019	0	6422	7156	6337	5942	6337	6894	4519	7156	0	6337	4519	6894	6894	7156	7156	7156	9493	11694	2666	6365	6365	6365	6365	6365	6389	6365	6365	6365	6365	6409	6365	6365	15593	8354	6503	3241	7847	6365	3472	8354	8354	7698	6503	8507	2755	3508	8752	6409	9755	8507	6365	8659	3170	7156	6365	3904	8354	7156	8987	8354	5969	6435	9755	6365	3501	8354	3508	17217	4610	9647	9647	6724	6724	2875	17217	10496	3563	10496	9758	17217	18365	10496	17217	9758	10496	12706	12706	12350	12753	14184	14184	14673	11932	9318	4763	8997	13712	13530	18022	5038	11127	15914	14153	14153	9263	13599	12297	15284	14184	14026	10165	16717	13974	8720	11072	12297	11072	11056	14184	11956	14184	14184	7156	16717	11131	10243	2666	13893	1454	8720	6959	11842	11956	18970
